2.56179708003e-10  6.2e-11
2.54609438618e-10  5.45743846544e-11
2.39426507e-10  4.53037162999e-11
2.22397297742e-10  4.06196390103e-11
2.02803806171e-10  3.45966029387e-11
1.63537802431e-10  2.60829601183e-11
1.57614727593e-10  2.23584853373e-11
1.57614727593e-10  1.74062942015e-11
1.65561217514e-10  1.34642496666e-11
1.7933768614e-10  1.02820990777e-11
2.01560707682e-10  8.21293037777e-12
2.35050699914e-10  6.68773121889e-12
2.82662605482e-10  5.65963083539e-12
3.79698824252e-10  4.88271875984e-12
4.79631698055e-10  4.69821714625e-12
6.20951113036e-10  4.66815192173e-12
8.44439924692e-10  4.75892974747e-12
1.22118757385e-09  5.07446585493e-12
1.6709519133e-09  5.48084579987e-12
2.32892878278e-09  6.03488703337e-12
3.40965376338e-09  6.95036216223e-12
4.46889619686e-09  7.04017805476e-12
5.44060918083e-09  7.4111990181e-12
6.58301077723e-09  8.37264068178e-12
7.53649749986e-09  9.27837922441e-12
8.73484105494e-09  1.00859653569e-11
1e-08  1.22281454194e-11
1.30262605212e-08  1.65348967358e-11
1.67609667841e-08  2.35367888837e-11
2.11722829944e-08  3.20314211929e-11
2.53048794296e-08  4.35918403615e-11
3.21620056701e-08  6.6e-11
