5.52900596937e-10  6.6e-11
5.71943253034e-10  6.46804973784e-11
6.1201871949e-10  6.09771696147e-11
6.38479648667e-10  5.92049943896e-11
6.94883124347e-10  5.62257681567e-11
7.31089570161e-10  5.49940235374e-11
8.02438513461e-10  5.33914038277e-11
8.73326162383e-10  5.18361881667e-11
9.34519214561e-10  5.10735796373e-11
9.91570344117e-10  5.03228710348e-11
1.04323548992e-09  5.0318788109e-11
1.09759261548e-09  4.99459234242e-11
1.16459915481e-09  4.95751512766e-11
1.23569635241e-09  4.92071315455e-11
1.2891222896e-09  4.92038045223e-11
1.37944974219e-09  4.95617450126e-11
1.55301793281e-09  4.991823897e-11
1.63393695022e-09  5.02827366479e-11
1.73368658316e-09  5.06492109162e-11
1.82401922636e-09  5.13957517017e-11
1.93537312425e-09  5.29255846665e-11
2.05352502646e-09  5.41014890146e-11
2.14231018704e-09  5.57133670742e-11
2.25393390473e-09  5.77961100421e-11
2.33156248472e-09  5.99583341795e-11
2.43236873102e-09  6.26598747796e-11
2.51614285155e-09  6.6e-11
1.1762857085e-08  6.6e-11
1.15905104831e-08  6.205061839e-11
1.15905104831e-08  5.57332013137e-11
1.15905104831e-08  5.18830987552e-11
1.15905104831e-08  4.71601447626e-11
1.1762857085e-08  4.33816133713e-11
1.24782547047e-08  3.67085169773e-11
1.32371616309e-08  3.297119706e-11
1.44629341966e-08  2.96143763105e-11
1.53425460649e-08  2.75685870266e-11
1.72655130146e-08  2.47618098024e-11
1.97184055651e-08  2.27778617862e-11
2.18647033664e-08  2.17163866153e-11
2.35393719755e-08  2.14588388141e-11
2.53423073579e-08  2.12043454284e-11
2.89426612472e-08  2.09528702342e-11
3.25702065566e-08  2.09528702342e-11
3.55862357305e-08  2.09528702342e-11
3.88815518031e-08  2.12043454284e-11
4.24820169816e-08  2.19770254911e-11
4.57358137104e-08  2.30512404285e-11
4.85173906713e-08  2.38912207976e-11
5.14681385676e-08  2.47618098024e-11
5.45983460973e-08  2.59721422005e-11
5.96541999615e-08  2.78994636893e-11
6.23550734127e-08  2.92631614588e-11
6.51782302472e-08  3.14347004668e-11
6.91422630018e-08  3.41726577085e-11
7.12137904942e-08  3.62731684084e-11
7.33473817082e-08  3.89649008193e-11
7.55448960953e-08  4.18563793149e-11
7.78082488174e-08  4.66008440002e-11
8.0139412415e-08  5.37737034963e-11
8.25404185268e-08  6.13147224688e-11
8.501335966e-08  6.6e-11


