5.52900596937e-10  6.6e-11
5.71943253034e-10  6.46804973784e-11
6.1201871949e-10  6.09771696147e-11
6.38479648667e-10  5.92049943896e-11
6.94883124347e-10  5.62257681567e-11
7.31089570161e-10  5.49940235374e-11
8.02438513461e-10  5.33914038277e-11
8.73326162383e-10  5.18361881667e-11
9.34519214561e-10  5.10735796373e-11
9.91570344117e-10  5.03228710348e-11
1.04323548992e-09  5.0318788109e-11
1.09759261548e-09  4.99459234242e-11
1.16459915481e-09  4.95751512766e-11
1.23569635241e-09  4.92071315455e-11
1.2891222896e-09  4.92038045223e-11
1.37944974219e-09  4.95617450126e-11
1.55301793281e-09  4.991823897e-11
1.63393695022e-09  5.02827366479e-11
1.73368658316e-09  5.06492109162e-11
1.82401922636e-09  5.13957517017e-11
1.93537312425e-09  5.29255846665e-11
2.05352502646e-09  5.41014890146e-11
2.14231018704e-09  5.57133670742e-11
2.25393390473e-09  5.77961100421e-11
2.33156248472e-09  5.99583341795e-11
2.43236873102e-09  6.26598747796e-11
2.51614285155e-09  6.6e-11



