4.0124194414e-10  6.6e-11
4.19634364704e-10  5.55297281614e-11
4.29144357147e-10  5.10539321748e-11
4.69388933966e-10  4.38869870443e-11
4.96436547882e-10  3.96771204587e-11
4.96436547882e-10  3.38218282862e-11
4.96436547882e-10  3.08355070968e-11
4.85435336425e-10  2.7877605912e-11
4.74677915748e-10  2.56306207243e-11
4.909051259e-10  2.29780869563e-11
5.02030296834e-10  2.14840813573e-11
5.30958805071e-10  2.00872140768e-11
5.49110018401e-10  1.78576710009e-11
5.67881744174e-10  1.60095661166e-11
5.939127213e-10  1.45959906551e-11
6.35213483301e-10  1.35327750046e-11
6.79386305255e-10  1.26528914153e-11
7.18534604574e-10  1.21322571217e-11
7.94773373602e-10  1.16330456049e-11
8.5962011494e-10  1.14391606862e-11
9.09154032978e-10  1.13434334001e-11
1.00561811959e-09  1.15356958154e-11
1.05171437561e-09  1.20307297387e-11
1.08766799727e-09  1.26528914153e-11
1.13752531536e-09  1.38782838702e-11
1.1503427259e-09  1.47191662868e-11
1.17641244647e-09  1.58755919241e-11
1.08766799727e-09  1.78576710009e-11
1.00561811959e-09  2.00872140768e-11
1.18966802952e-09  2.25951172103e-11
1.37621450653e-09  2.45759858843e-11
1.59201249507e-09  2.58469176493e-11
1.99191165614e-09  2.49925298209e-11
2.46449246073e-09  2.33675477431e-11
2.66557406517e-09  2.27857975074e-11
3.15343188818e-09  2.2032597133e-11
3.56706838628e-09  2.2032597133e-11
4.03496169368e-09  2.22185303206e-11
4.77344713047e-09  2.52034418939e-11
5.10539321748e-09  2.74129771691e-11
6.38782188618e-09  3.10957280816e-11
7.99238505465e-09  2.88306221671e-11
1e-08  2.93192788953e-11
1.14391606862e-08  3.18896413575e-11
1.26528914153e-08  3.35387942488e-11
1.56547884055e-08  3.52732320522e-11
1.95871298723e-08  3.61738022892e-11
2.29138108428e-08  3.58710860307e-11
2.50626370019e-08  3.55709030181e-11
2.89925960504e-08  3.96771204587e-11
3.17114824566e-08  4.06901275379e-11
3.96771204587e-08  5.02030296834e-11
5.02030296834e-08  5.06266932796e-11
6.00604812518e-08  5.69474723697e-11
6.6433086174e-08  6.1939943222e-11
7.10528509689e-08  6.6e-11
1.42326140143e-07  6.6e-11
1.16330456049e-07  5.939127213e-11
9.40234125529e-08  5.46042287527e-11
8.12784979449e-08  5.06266932796e-11
7.18534604574e-08  4.57703192442e-11
6.28135773491e-08  4.10335117096e-11
5.80751402976e-08  3.77261368474e-11
4.96436547882e-08  3.16227766017e-11
5.61554261686e-08  3.0577463741e-11
6.35213483301e-08  3.00678371761e-11
7.77160911384e-08  3.08355070968e-11
9.72376713672e-08  3.13581450726e-11
1.17641244647e-07  3.2430146093e-11
1.31589552858e-07  3.32581287488e-11
1.6649883237e-07  3.58710860307e-11
2.06000660637e-07  3.83655656635e-11
2.57746166167e-07  4.13797937018e-11
3.26123425322e-07  4.61565751768e-11
3.99000312666e-07  5.19192568048e-11
4.72026017133e-07  5.74280523485e-11
5.77506900145e-07  6.6e-11
