2.98033241185e-09  6.6e-11
2.9552092352e-09  6.5950586472e-11
2.83273456833e-09  6.21854700237e-11
2.76169981334e-09  6.03847103453e-11
2.71533569908e-09  5.77789179337e-11
2.66974995729e-09  5.61050039712e-11
2.60280226787e-09  5.44803217284e-11
2.51614285155e-09  5.25156462873e-11
2.39153351019e-09  4.91552555937e-11
2.27309531604e-09  4.56726609168e-11
2.19741338055e-09  4.33826012626e-11
2.14231018704e-09  4.18175675532e-11
2.07098269794e-09  4.06071683749e-11
1.98515360909e-09  3.91433174688e-11
1.90288159123e-09  3.77322370355e-11
1.8395257958e-09  3.66400867413e-11
1.69021198338e-09  3.45506416561e-11
1.62016342399e-09  3.35510355624e-11
1.57953557515e-09  3.30623540201e-11
1.51407385045e-09  3.25816714712e-11
1.41493110551e-09  3.18739347599e-11
1.35629119138e-09  3.16424538954e-11
1.2891222896e-09  3.14130789302e-11
1.22527985738e-09  3.14156278245e-11
1.17449978382e-09  3.1649729037e-11
1.11633391124e-09  3.21214402905e-11
1.07916595332e-09  3.23603634252e-11
1.03444137373e-09  3.30847166595e-11
9.91570344117e-10  3.3825283791e-11
9.50476046586e-10  3.45824277512e-11
9.03404715133e-10  3.53569977238e-11
8.6596432336e-10  3.58834772874e-11
8.30075598202e-10  3.61508717698e-11
7.75721596057e-10  3.66906609005e-11
7.37304795872e-10  3.69645701763e-11
6.77457964562e-10  3.72425387517e-11
6.27760691002e-10  3.75220901992e-11
5.86654427887e-10  3.72511014486e-11
5.5760098133e-10  3.6981069607e-11
5.43618362015e-10  3.67115058388e-11
5.21088831111e-10  3.61777694875e-11
4.99493006273e-10  3.53904828116e-11
4.78792191312e-10  3.41146886007e-11
4.58949293749e-10  3.2167082339e-11
4.43668733098e-10  3.01079488089e-11
4.325431232e-10  2.85979281417e-11
4.21696503429e-10  2.69645442307e-11
4.07656261762e-10  2.56125228333e-11
3.87467512046e-10  2.432895074e-11
3.74566913006e-10  2.34515974038e-11
3.62095835025e-10  2.2440193255e-11
3.50039977343e-10  2.11587973521e-11
3.47089260789e-10  2.0697228176e-11
3.44163417759e-10  2.00973366672e-11
3.4126223858e-10  1.95148325022e-11
3.38385515343e-10  1.83997361602e-11
3.32704613812e-10  1.58827455343e-11
3.29900028407e-10  1.51971490093e-11
3.27119084691e-10  1.44345675582e-11
3.27119084691e-10  1.34108064823e-11
3.24361583375e-10  1.2831913979e-11
3.21627326845e-10  1.23686662714e-11
3.18916119157e-10  1.19221423696e-11
3.18916119157e-10  1.12407476519e-11
3.18916119157e-10  1.0834796465e-11
3.18916119157e-10  1.04435059013e-11
3.18916119157e-10  9.77444985366e-12
3.21627326845e-10  9.28372425701e-12
3.21627326845e-10  8.88286176324e-12
3.27119084691e-10  8.37494670913e-12
3.38385515343e-10  7.61070720104e-12
3.59043491739e-10  6.81491715471e-12
3.71409442824e-10  6.47251210959e-12
3.84201294253e-10  6.10225391069e-12
4.04219859757e-10  5.75302062778e-12
4.39928758352e-10  5.34426912234e-12
4.82862556502e-10  5.00114819384e-12
5.21088831111e-10  4.78462095561e-12
5.43618362015e-10  4.71442137231e-12
5.76805525123e-10  4.67942399881e-12
6.3309748494e-10  4.67872797318e-12
7.18815853734e-10  4.71231799159e-12
8.02438513461e-10  4.74627752893e-12
8.88238128514e-10  4.78054644405e-12
9.66705340091e-10  4.81519301622e-12
1.10692360052e-09  4.81415127667e-12
1.22527985738e-09  4.84891025156e-12
1.41493110551e-09  4.8835899774e-12
1.62016342399e-09  4.9185842484e-12
1.74842520599e-09  4.99087892567e-12
1.87093553428e-09  5.13936666726e-12
2.07098269794e-09  5.33105998072e-12
2.23493401753e-09  5.5301276128e-12
2.3119082153e-09  5.57065867893e-12
2.41186469964e-09  5.6114109193e-12
2.66974995729e-09  5.61050039712e-12
2.9552092352e-09  5.56847448174e-12
3.16227766017e-09  5.52706232631e-12
3.38385515343e-09  5.44574876871e-12
3.6827858903e-09  5.36548637088e-12
3.94083485167e-09  5.3649059433e-12
4.25281479958e-09  5.44376077716e-12
4.55080509134e-09  5.52384933903e-12
4.78792191312e-09  5.64665496974e-12
4.99493006273e-09  5.81488914262e-12
5.1669623158e-09  5.94432590712e-12
5.39035846292e-09  6.21215919499e-12
5.6234132519e-09  6.53999519215e-12
5.91641764367e-09  7.09064857133e-12
6.1201871949e-09  7.41023188779e-12
6.3309748494e-09  7.80139960434e-12
6.49381631576e-09  8.09336908214e-12
6.77457964562e-09  8.39603851412e-12
7.12756483444e-09  8.77421987816e-12
7.49894209332e-09  9.10222814099e-12
8.09260299304e-09  9.58206422049e-12
8.51426295498e-09  9.86741496002e-12
8.88238128514e-09  1.01614007628e-11
9.42463860588e-09  1.03871674768e-11
1e-08  1.06179502916e-11
1.06104864263e-08  1.08538606551e-11
1.12582422202e-08  1.11769339301e-11
1.19455426261e-08  1.15946064961e-11
1.25679575713e-08  1.22063268079e-11
1.2891222896e-08  1.27566518661e-11
1.32228030538e-08  1.33317884565e-11
1.36782145556e-08  1.42435720124e-11
1.41493110551e-08  1.53300759179e-11
1.45132509877e-08  1.62586990441e-11
1.48865519609e-08  1.72435737449e-11
1.51407385045e-08  1.8021247942e-11
1.56622063379e-08  1.92537515617e-11
1.60650600385e-08  2.04200523068e-11
1.67596407799e-08  2.21396757164e-11
1.70458101476e-08  2.28002212949e-11
1.79339713071e-08  2.40031390898e-11
1.90288159123e-08  2.58330576308e-11
2.01904992945e-08  2.75987044516e-11
2.10634454232e-08  2.90551785228e-11
2.19741338055e-08  3.08143697057e-11
2.3119082153e-08  3.31640020186e-11
2.43236873102e-08  3.59563388999e-11
2.51614285155e-08  3.89848388451e-11
2.62492952044e-08  4.13452368274e-11
2.73841963426e-08  4.44984620222e-11
2.90559643587e-08  4.93210512489e-11
3.03122132129e-08  5.42670865702e-11
3.18916119157e-08  5.84050164176e-11
3.29900028407e-08  6.37918675601e-11
3.35533041893e-08  6.6e-11
